Polling station code,File
03-091-0026,https://elections2020by.s3.eu-north-1.amazonaws.com/qwz9fgryz8ggz1sco8ynrmjrussi
03-091-0027,https://elections2020by.s3.eu-north-1.amazonaws.com/f6eb205d-9c4d-4c28-8072-4791ace94afa
03-091-0027,https://elections2020by.s3.eu-north-1.amazonaws.com/01ce2b27-11f8-4ba1-b413-5aeeaca1cfa4
03-091-0027,https://elections2020by.s3.eu-north-1.amazonaws.com/db9d399a-c754-46aa-94c1-3c891c9ca111
03-091-0027,https://elections2020by.s3.eu-north-1.amazonaws.com/068f894e-3b62-4349-b6b4-8d03cecc306a
03-091-0027,https://elections2020by.s3.eu-north-1.amazonaws.com/yqmi79x3wvq9d8e2drfqjlta8bvk
03-091-0027,https://elections2020by.s3.eu-north-1.amazonaws.com/2973_e542df97cd71b6ab8f55
03-091-0028,https://elections2020by.s3.eu-north-1.amazonaws.com/92e07ed0-d0aa-4b71-8cc6-f39cf0b96e56
03-091-0028,https://elections2020by.s3.eu-north-1.amazonaws.com/60eb9bc6-1a40-4e62-a210-b36f357f48b6
03-091-0029,https://elections2020by.s3.eu-north-1.amazonaws.com/34c5b4f9-8c1f-48a2-9d8a-7a2f4a8ec17b
03-091-0029,https://elections2020by.s3.eu-north-1.amazonaws.com/968b33a0-5a63-448b-a214-f59d39675d0e
03-091-0029,https://elections2020by.s3.eu-north-1.amazonaws.com/073gne5gk4ff9hwobcorw3oa8qwz
03-091-0030,https://elections2020by.s3.eu-north-1.amazonaws.com/2976_d82fd6b4d0129faf4f1b
03-091-0031,https://elections2020by.s3.eu-north-1.amazonaws.com/u734h0e3melnsy7pxek3ga2d0plq
03-091-0032,https://elections2020by.s3.eu-north-1.amazonaws.com/3af3e661-244b-497a-ac4a-c254f5b42b3a
03-091-0032,https://elections2020by.s3.eu-north-1.amazonaws.com/1e533297-0c34-4119-ad57-30eb858fd8a0
03-091-0032,https://elections2020by.s3.eu-north-1.amazonaws.com/txi5bw0tryi69sj0pgi14cuek4zz
03-091-0033,https://elections2020by.s3.eu-north-1.amazonaws.com/825d3af4-4026-415b-b5cc-bebd12e7934c
03-091-0036,https://elections2020by.s3.eu-north-1.amazonaws.com/lnci0mvhkvaxyargrhavz6ot9yfl
03-091-0043,https://elections2020by.s3.eu-north-1.amazonaws.com/xdr8vyxdjo7vvofyegfq5673e9h4
03-091-0046,https://elections2020by.s3.eu-north-1.amazonaws.com/nfidxwkxks5ol68urm78nj8x8oj8
03-091-0047,https://elections2020by.s3.eu-north-1.amazonaws.com/fv2681bqik4w8swjbazreusljd20
03-091-0048,https://elections2020by.s3.eu-north-1.amazonaws.com/3kt5d2evrish0zefhv31vmgkh3kg
03-091-0048,https://elections2020by.s3.eu-north-1.amazonaws.com/wsbxf8roqiqbbdojp5fmn879l2kg
03-091-0064,https://elections2020by.s3.eu-north-1.amazonaws.com/319a1c16-1335-4d52-8b5c-e3a7f8330c0d
03-092-0004,https://elections2020by.s3.eu-north-1.amazonaws.com/w7gctsrp4ngg1w2zpqpn7wqeew5q
03-092-0024,https://elections2020by.s3.eu-north-1.amazonaws.com/wuu30i1rv20k2y65505izxifqtqd
03-096-0003,https://elections2020by.s3.eu-north-1.amazonaws.com/69j3s2uhybpc48u63v70lp0hooai
03-096-0004,https://elections2020by.s3.eu-north-1.amazonaws.com/1spnpheb0x4b6hwbbw00wxs164gr
03-096-0004,https://elections2020by.s3.eu-north-1.amazonaws.com/eaxytt6v73do4t78mqygjab7ofwe
03-096-0005,https://elections2020by.s3.eu-north-1.amazonaws.com/7tcwben0rmh5wb9ttymzjodm62c2
03-096-0005,https://elections2020by.s3.eu-north-1.amazonaws.com/3154_1d1eddb5f56a36bb3229
03-096-0008,https://elections2020by.s3.eu-north-1.amazonaws.com/87aee8f8-0033-4c06-8524-2d51623972d6
03-096-0008,https://elections2020by.s3.eu-north-1.amazonaws.com/cb3dcb09-bdfe-4373-8e7f-a0e20f1725a4
03-096-0008,https://elections2020by.s3.eu-north-1.amazonaws.com/2c7q2wp13vmcblrzc67s9ldgruuo
03-096-0009,https://elections2020by.s3.eu-north-1.amazonaws.com/925dab65-06ec-440d-a49b-80745b79b8eb
03-096-0009,https://elections2020by.s3.eu-north-1.amazonaws.com/a88a7e05-c266-46d5-b69c-347fdfa45b61
03-096-0009,https://elections2020by.s3.eu-north-1.amazonaws.com/zr8zg30i7b31y2js5ux9a1dgzd04
03-096-0009,https://elections2020by.s3.eu-north-1.amazonaws.com/qlkxw7v72oktg52qjem8utjvkdt5
03-096-0017,https://elections2020by.s3.eu-north-1.amazonaws.com/612ef906-bdca-4400-b9d8-c32ef9070415
03-096-0018,https://elections2020by.s3.eu-north-1.amazonaws.com/550njqmhvic2qgyfx2v3g6s5ibkc
03-096-0019,https://elections2020by.s3.eu-north-1.amazonaws.com/3adca9ae-2579-421b-93f6-5e63a76d40cb
03-096-0019,https://elections2020by.s3.eu-north-1.amazonaws.com/82d628cc-478c-49fa-bbb6-03b9d263682a
03-096-0019,https://elections2020by.s3.eu-north-1.amazonaws.com/i36161vp1vkbicpntdlx66djt5ty
03-096-0023,https://elections2020by.s3.eu-north-1.amazonaws.com/thg2d0wxtjpzlt7etfug9fmn667e
03-096-0025,https://elections2020by.s3.eu-north-1.amazonaws.com/1rkiva48mreugf7759uzqoltcyg8
03-096-0026,https://elections2020by.s3.eu-north-1.amazonaws.com/3hzzizt058k8qrbbp2325l105mm0
03-096-0031,https://elections2020by.s3.eu-north-1.amazonaws.com/ymwz57zh6x8ckav425iu94k0g5m7
03-096-0036,https://elections2020by.s3.eu-north-1.amazonaws.com/d9c61d38-49d6-4329-97b1-c175a7a590e1
03-096-0036,https://elections2020by.s3.eu-north-1.amazonaws.com/8a0e1aae-f6c2-45e3-b390-3cc10cdb5f34
03-096-0036,https://elections2020by.s3.eu-north-1.amazonaws.com/iizrs1dgnwtny4kv4m9bfa73k0e0
03-096-0036,https://elections2020by.s3.eu-north-1.amazonaws.com/hkjjvj9slikry6a9ayughtq8pk5j
03-096-0038,https://elections2020by.s3.eu-north-1.amazonaws.com/30e69f57-876b-4aa1-b8d7-7029367e2b88
03-096-0038,https://elections2020by.s3.eu-north-1.amazonaws.com/430956ad-2d8f-4a5b-811b-a9decbab4646
03-096-0038,https://elections2020by.s3.eu-north-1.amazonaws.com/kzkszizfrugvy2swfc4pfzvlwcds
03-096-0039,https://elections2020by.s3.eu-north-1.amazonaws.com/c41005eb-3ac8-41b9-b2f4-be0042756590
03-096-0039,https://elections2020by.s3.eu-north-1.amazonaws.com/a4qgryc2uyljtujb1qzfn7qv0a6l
03-096-0041,https://elections2020by.s3.eu-north-1.amazonaws.com/rgiqfjmyql37ekxp62yaaiqkhgt0
03-096-0041,https://elections2020by.s3.eu-north-1.amazonaws.com/mvwvt9yeg8ox4tcx3u4v9q2expub
03-096-0043,https://elections2020by.s3.eu-north-1.amazonaws.com/kqff0xcjcun5623mo0nabbdy214i
03-096-0043,https://elections2020by.s3.eu-north-1.amazonaws.com/3192_549a8d1d6f87cc674974
03-096-0044,https://elections2020by.s3.eu-north-1.amazonaws.com/dgij5c0skd7jcoqh81n4ebhb19ki
03-096-0044,https://elections2020by.s3.eu-north-1.amazonaws.com/3193_e7b7da42c6102cbda189
03-096-0045,https://elections2020by.s3.eu-north-1.amazonaws.com/378a3820-6524-4aa7-b073-88a5406857c9
03-096-0045,https://elections2020by.s3.eu-north-1.amazonaws.com/ec371b7a-639b-4395-851a-546543eb97a0
03-096-0045,https://elections2020by.s3.eu-north-1.amazonaws.com/7wmvzvafon4zqhoowge0wvnfc5jq
03-096-0058,https://elections2020by.s3.eu-north-1.amazonaws.com/cc294ef7-6f11-4f0e-8473-9b34e0de2a51
03-096-0058,https://elections2020by.s3.eu-north-1.amazonaws.com/bee4aed9-d0ae-48a2-a1bb-0449cc570d5e
03-096-0058,https://elections2020by.s3.eu-north-1.amazonaws.com/ng8ildnt1es1zc1cj9wapr0bx3kj
03-096-0060,https://elections2020by.s3.eu-north-1.amazonaws.com/b29112d2-05f9-41b1-a911-30e77acd1451
03-099-0023,https://elections2020by.s3.eu-north-1.amazonaws.com/3278_04a0c174824977fdf530
03-099-0023,https://elections2020by.s3.eu-north-1.amazonaws.com/3278_22ea3d839e745199fc29
03-100-0004,https://elections2020by.s3.eu-north-1.amazonaws.com/4stkfijajconar1rmyv0i6m0c8ei
03-100-0004,https://elections2020by.s3.eu-north-1.amazonaws.com/3299_0a800d2734ac346e8705
03-100-0009,https://elections2020by.s3.eu-north-1.amazonaws.com/hexu9d6menltl2xxxzlodp3llgaq
03-100-0014,https://elections2020by.s3.eu-north-1.amazonaws.com/wrig3fwrgt5xnz5agdo3svsuyuul
03-100-0017,https://elections2020by.s3.eu-north-1.amazonaws.com/5d99c3a7-fe20-45e7-b7f3-0e387e3d5188
03-100-0017,https://elections2020by.s3.eu-north-1.amazonaws.com/3312_25e3f64d5706d35228fa
03-100-0025,https://elections2020by.s3.eu-north-1.amazonaws.com/e23433be-72ba-4643-9edb-f54fe7219c4c
03-100-0025,https://elections2020by.s3.eu-north-1.amazonaws.com/m8cma59x8q32srxbts10tpv3gx7q
03-100-0028,https://elections2020by.s3.eu-north-1.amazonaws.com/fir978jcul218xvytqejn5whnh16
03-100-0028,https://elections2020by.s3.eu-north-1.amazonaws.com/902xa3nprocbm2ly4xr5ozjj6ptt
03-100-0045,https://elections2020by.s3.eu-north-1.amazonaws.com/46c1801e-afb7-4e50-a158-1ccf13ff104d
03-100-0057,https://elections2020by.s3.eu-north-1.amazonaws.com/5766b753-09c0-451e-b05a-e7590f45d950
03-100-0057,https://elections2020by.s3.eu-north-1.amazonaws.com/rwhzk64t6ni2mk528v184cxeep7d
03-101-0008,https://elections2020by.s3.eu-north-1.amazonaws.com/aosrouq9y9mtmlobgqxj65vopkl4
03-101-0008,https://elections2020by.s3.eu-north-1.amazonaws.com/99p8ldnltgd9dydvh21qwooqpg2s
03-101-0011,https://elections2020by.s3.eu-north-1.amazonaws.com/f6b5481f-2eb4-49be-bbeb-cd783cd0b7f3
03-101-0011,https://elections2020by.s3.eu-north-1.amazonaws.com/73823049-c95d-4024-8082-a1c2185941f5
03-101-0011,https://elections2020by.s3.eu-north-1.amazonaws.com/7mdw02xt9sgidau3hd881y0d3d59
03-101-0012,https://elections2020by.s3.eu-north-1.amazonaws.com/89d186fc-d0a2-4aa4-ba33-e8f85de4479e
03-101-0012,https://elections2020by.s3.eu-north-1.amazonaws.com/jr2xnfv8510lo9sx4xn65tbfd0v7
03-101-0015,https://elections2020by.s3.eu-north-1.amazonaws.com/edbd77b4-14ac-43a5-9eee-9c87a65848bf
03-101-0015,https://elections2020by.s3.eu-north-1.amazonaws.com/0ima1yfpiqmyd53myxmbntpyzd79
03-101-0015,https://elections2020by.s3.eu-north-1.amazonaws.com/3ijuc6vhgbdqolkyclgj9ee4xvmp
03-101-0029,https://elections2020by.s3.eu-north-1.amazonaws.com/91baefdf-512d-41e3-80a3-ac3ba1cf8399
03-101-0029,https://elections2020by.s3.eu-north-1.amazonaws.com/bdaq5ar36kb3t78yu0qnc6sep8xx
03-101-0036,https://elections2020by.s3.eu-north-1.amazonaws.com/eae75630-d712-41a2-8890-2ea7f651b6aa
03-101-0036,https://elections2020by.s3.eu-north-1.amazonaws.com/ow28dbywsy7oqhh2ttmpif5jux8l
03-101-0037,https://elections2020by.s3.eu-north-1.amazonaws.com/14e62e19-1e46-4932-aab7-5f368a0fdb16
03-101-0037,https://elections2020by.s3.eu-north-1.amazonaws.com/3394_f9279a7dc3a5a183bac4
03-102-0003,https://elections2020by.s3.eu-north-1.amazonaws.com/r660oefqvfyrsx44ieydckzxrkxb
03-102-0003,https://elections2020by.s3.eu-north-1.amazonaws.com/0uj2krkpwpjfb01bsfl5qscmxvea
03-102-0014,https://elections2020by.s3.eu-north-1.amazonaws.com/wzp00zfphls0adc71anw1n8g5hej
03-102-0017,https://elections2020by.s3.eu-north-1.amazonaws.com/3qwm73a08f0vs6uslnffa98d18hx
03-102-0017,https://elections2020by.s3.eu-north-1.amazonaws.com/092w0kopmfrdv1fpjvnbhbqs9bb7
03-102-0022,https://elections2020by.s3.eu-north-1.amazonaws.com/0868f099-a864-4f2f-a3e9-f1d977117866
03-102-0022,https://elections2020by.s3.eu-north-1.amazonaws.com/4d9f04e2-fc4e-4fd2-9473-90bf3516aaa0
03-102-0022,https://elections2020by.s3.eu-north-1.amazonaws.com/29b963sh1hodb99sk81fot4ic348
03-102-0023,https://elections2020by.s3.eu-north-1.amazonaws.com/m09jqqhq7dzq2u358tv5dj9jl35l
03-102-0023,https://elections2020by.s3.eu-north-1.amazonaws.com/ewock9nu8k2va3pefmrn4il0zyu5
03-102-0024,https://elections2020by.s3.eu-north-1.amazonaws.com/be73686e-a2e2-4aa2-bc20-3ef7501c41d3
03-102-0024,https://elections2020by.s3.eu-north-1.amazonaws.com/vg6dex1mopm3f5eg9qku5bmonyju
04-021-0002,https://elections2020by.s3.eu-north-1.amazonaws.com/3500_844a9945af20046966a9
04-021-0008,https://elections2020by.s3.eu-north-1.amazonaws.com/sht7q4evgjiwmp2d5qu0o8idbsmk
04-021-0009,https://elections2020by.s3.eu-north-1.amazonaws.com/5473ccf7-3e8b-466d-8a00-8b3ec0969626
04-021-0011,https://elections2020by.s3.eu-north-1.amazonaws.com/5dd68zsd6civf3hcxs80oest6fei
04-021-0011,https://elections2020by.s3.eu-north-1.amazonaws.com/uyp1ft0twqjjla3id7askvq2re9q
04-021-0022,https://elections2020by.s3.eu-north-1.amazonaws.com/3520_5aecda41e6bba952a2c1
04-021-0023,https://elections2020by.s3.eu-north-1.amazonaws.com/3521_c748dc02231b54bf3916
04-021-0032,https://elections2020by.s3.eu-north-1.amazonaws.com/3530_4ca27b68ff45b31f62cf
04-021-0040,https://elections2020by.s3.eu-north-1.amazonaws.com/um30hx01hqcmuvjmlww52ek1b3g9
04-021-0044,https://elections2020by.s3.eu-north-1.amazonaws.com/6ngk1hy05t2ddgpxfuda9efsgsl9
04-021-0046,https://elections2020by.s3.eu-north-1.amazonaws.com/7qadmxgcicirocerkucj8lfu3s2z
04-021-0046,https://elections2020by.s3.eu-north-1.amazonaws.com/5s89pz61ddtbzrq084u64mhm53xn
04-021-0047,https://elections2020by.s3.eu-north-1.amazonaws.com/qncxxct4tgb6c9tlmtn3e9npachq
04-021-0048,https://elections2020by.s3.eu-north-1.amazonaws.com/h6lcsu2ce82v296m56pxzcgjapej
04-022-0066,https://elections2020by.s3.eu-north-1.amazonaws.com/72qbu800on1jr2ocurwirik0i8xu
04-022-0067,https://elections2020by.s3.eu-north-1.amazonaws.com/qb94bgujx2opfmee58im7wzw9rv2
04-022-0069,https://elections2020by.s3.eu-north-1.amazonaws.com/c6459cba-150a-4b67-9c8b-d59ade5fdd05
04-022-0070,https://elections2020by.s3.eu-north-1.amazonaws.com/nnh467iykvrw6tm93fogyxkydl82
04-022-0074,https://elections2020by.s3.eu-north-1.amazonaws.com/6365c9b2-c14e-4cf7-b5fd-cae563148351
04-022-0075,https://elections2020by.s3.eu-north-1.amazonaws.com/yjcflyargdxd5agyeznevyycymga
04-022-0076,https://elections2020by.s3.eu-north-1.amazonaws.com/eb261a45-878b-49b2-9672-e46da394f365
04-022-0076,https://elections2020by.s3.eu-north-1.amazonaws.com/3574_24b0e655b591e6de2a41
04-022-0077,https://elections2020by.s3.eu-north-1.amazonaws.com/57193fa5-d4db-41d0-b462-b7f3f652b293
04-022-0077,https://elections2020by.s3.eu-north-1.amazonaws.com/sxrhjn8ewr4im2stud39il83r4u8
04-022-0079,https://elections2020by.s3.eu-north-1.amazonaws.com/wmn6l8hlmdezt8rvsnd90qa845ct
04-022-0080,https://elections2020by.s3.eu-north-1.amazonaws.com/71gqkwoh6u3qztc3jphbhf6vbyp4
04-022-0081,https://elections2020by.s3.eu-north-1.amazonaws.com/27e0b387-526d-43e4-9821-929b5c30e760
04-022-0082,https://elections2020by.s3.eu-north-1.amazonaws.com/3580_8c3522f574eee49c9d62
04-022-0083,https://elections2020by.s3.eu-north-1.amazonaws.com/d0dad9f8-0c12-45ac-acbe-6f99b826dc1b
04-022-0083,https://elections2020by.s3.eu-north-1.amazonaws.com/7eaf06ef-80fa-4f4d-87ce-28a44eded8af
04-022-0083,https://elections2020by.s3.eu-north-1.amazonaws.com/e2fbwzh9adarnyvd46mo4pqj2eqq
04-022-0083,https://elections2020by.s3.eu-north-1.amazonaws.com/3581_09063a152a74089f2b5d
04-022-0085,https://elections2020by.s3.eu-north-1.amazonaws.com/0b60f69b-bcf7-4a11-affb-16c2f968ae05
04-022-0087,https://elections2020by.s3.eu-north-1.amazonaws.com/749453f1-c24a-42e0-83ea-cf9abf75ce2a
04-022-0087,https://elections2020by.s3.eu-north-1.amazonaws.com/d0116e3a-3c26-42a8-8924-48bbca490769
04-022-0087,https://elections2020by.s3.eu-north-1.amazonaws.com/3585_6d729c42099d81f7e069
04-022-0089,https://elections2020by.s3.eu-north-1.amazonaws.com/3587_0c72a1e8229bb5bc3c84
04-022-0090,https://elections2020by.s3.eu-north-1.amazonaws.com/s26wj9qho4bym3mm5pzsga4e03j4
04-022-0091,https://elections2020by.s3.eu-north-1.amazonaws.com/45oe7cqdxovhk2be64xn9svyk1je
04-022-0092,https://elections2020by.s3.eu-north-1.amazonaws.com/5eacc846-9426-4715-b4dd-58226fb10667
04-022-0092,https://elections2020by.s3.eu-north-1.amazonaws.com/3590_35204dccc29e8deee53c
04-022-0093,https://elections2020by.s3.eu-north-1.amazonaws.com/3591_4f5bbfbe2dda96971c2d
04-022-0094,https://elections2020by.s3.eu-north-1.amazonaws.com/vm1s5taizm44ewfi4stkt2ipds8u
04-022-0095,https://elections2020by.s3.eu-north-1.amazonaws.com/3593_a7f4c2d31654a272b0ea
04-022-0097,https://elections2020by.s3.eu-north-1.amazonaws.com/3595_f1fc462c708b4837173f
04-022-0098,https://elections2020by.s3.eu-north-1.amazonaws.com/yjok9gc1bvddydcvyr7k7peisvud
04-022-0099,https://elections2020by.s3.eu-north-1.amazonaws.com/ax1rm2z5fc7aswhptnnc0abhx461
04-022-0100,https://elections2020by.s3.eu-north-1.amazonaws.com/45fe757e-0044-40a6-beab-39e7357fc6cb
04-022-0100,https://elections2020by.s3.eu-north-1.amazonaws.com/cc285157-db59-4899-a883-e16d72c683ea
04-022-0100,https://elections2020by.s3.eu-north-1.amazonaws.com/ngcmbuw2q3tojkknwcp79p1zlie1
04-022-0100,https://elections2020by.s3.eu-north-1.amazonaws.com/zxhimljcabmq00wbax4ox5874ayk
04-022-0101,https://elections2020by.s3.eu-north-1.amazonaws.com/82ce3a86-d4d4-4041-9bc6-32f6a4480aa9
04-022-0101,https://elections2020by.s3.eu-north-1.amazonaws.com/c639afd6-0545-4532-b73b-379e63a846a0
04-022-0101,https://elections2020by.s3.eu-north-1.amazonaws.com/oa03894uha87jk35eydogfztq374
04-022-0102,https://elections2020by.s3.eu-north-1.amazonaws.com/fd2cbd46-6f03-459b-aff8-5e452ee3e301
04-022-0102,https://elections2020by.s3.eu-north-1.amazonaws.com/91b5df70-eff4-4434-904a-d5ce8f50cea9
04-022-0102,https://elections2020by.s3.eu-north-1.amazonaws.com/tm2hkvtff2apk2v46pyskucitk7e
04-022-0103,https://elections2020by.s3.eu-north-1.amazonaws.com/0npfh5tyo8w5fizgqa0dnxe3dp7n
04-022-0103,https://elections2020by.s3.eu-north-1.amazonaws.com/bu839yvbaakgi3n03fvpjvt63vc7
04-022-0103,https://elections2020by.s3.eu-north-1.amazonaws.com/elydl6acm2b5y2mnatshzfwp6twx
04-022-0103,https://elections2020by.s3.eu-north-1.amazonaws.com/mb5dgkki31rzc3j79msvf5797pzb
04-022-0103,https://elections2020by.s3.eu-north-1.amazonaws.com/srv34fts4h6cwbf2ru7m8ruiibl8
04-022-0103,https://elections2020by.s3.eu-north-1.amazonaws.com/7sd67ypqjjwefvy56wm2lopeelbr
04-022-0104,https://elections2020by.s3.eu-north-1.amazonaws.com/cb870205-74a9-44b0-a6bd-aa7e27a1ed09
04-022-0104,https://elections2020by.s3.eu-north-1.amazonaws.com/cdd8fcb2-0ff2-47ad-abb0-1aa5a62df9c8
04-022-0104,https://elections2020by.s3.eu-north-1.amazonaws.com/rj82983g7tgusf0u5uti28191bp1
04-022-0105,https://elections2020by.s3.eu-north-1.amazonaws.com/e97b633e-04b5-408e-866d-91c3f1c69bf9
04-022-0105,https://elections2020by.s3.eu-north-1.amazonaws.com/3603_0bfe7b4c134425f4541e
04-022-0106,https://elections2020by.s3.eu-north-1.amazonaws.com/555d465c-3a39-461d-a956-80020e854677
04-022-0107,https://elections2020by.s3.eu-north-1.amazonaws.com/d8677d53-d687-4311-b791-ea22e3c41a64
04-022-0107,https://elections2020by.s3.eu-north-1.amazonaws.com/5hdogelieb4yqtec3xkhdvt1pla2
04-022-0108,https://elections2020by.s3.eu-north-1.amazonaws.com/d66be12e-e72c-4bfd-84ef-5b0f39f57e35
04-022-0108,https://elections2020by.s3.eu-north-1.amazonaws.com/9jdkqmqtjf3lum35aux1g2569lmt
04-022-0109,https://elections2020by.s3.eu-north-1.amazonaws.com/018t20hmrfx6e1hl70o3qk8fxxri
04-022-0110,https://elections2020by.s3.eu-north-1.amazonaws.com/a3ono2sq8jp5hcuwajmw8m97gpok
04-022-0112,https://elections2020by.s3.eu-north-1.amazonaws.com/mo0sjv1u70nj4irtq2husi0cua8l
04-022-0112,https://elections2020by.s3.eu-north-1.amazonaws.com/36eaj0wo8cksmuc64hwfojgmq6hd
04-022-0113,https://elections2020by.s3.eu-north-1.amazonaws.com/tqov7wa8m0bvi6uannqumbs9khbq
04-022-0114,https://elections2020by.s3.eu-north-1.amazonaws.com/ry0gb29qnqi3m5miva893nbkcle2
04-022-0115,https://elections2020by.s3.eu-north-1.amazonaws.com/poy82c1ueny4fcbgekuicnqmodok
04-022-0115,https://elections2020by.s3.eu-north-1.amazonaws.com/lm6wcrvtc7osm8cvjsgq0ir20ssp
04-022-0116,https://elections2020by.s3.eu-north-1.amazonaws.com/gs696ler9g5k31ye5c29lvg23mc7
04-022-0117,https://elections2020by.s3.eu-north-1.amazonaws.com/r23pxboudgywy9j5zxuzyujrn75k
04-022-0117,https://elections2020by.s3.eu-north-1.amazonaws.com/edgsd2vgronh2kmc4i683h4sn567
04-022-0118,https://elections2020by.s3.eu-north-1.amazonaws.com/9hbxx1y9586rfpk5nul40vkutxqc
04-022-0119,https://elections2020by.s3.eu-north-1.amazonaws.com/3617_38838bb1c8c1764281ab
04-022-0119,https://elections2020by.s3.eu-north-1.amazonaws.com/3617_aba8970ad62889527831
04-022-0119,https://elections2020by.s3.eu-north-1.amazonaws.com/3617_e7a3d24fb1e3561d5401
04-022-0120,https://elections2020by.s3.eu-north-1.amazonaws.com/bdasxqn59u55js96gstzry1mol4o
04-022-0120,https://elections2020by.s3.eu-north-1.amazonaws.com/k60t9hwm0h8pdoyhgueft7dqatao
04-022-0120,https://elections2020by.s3.eu-north-1.amazonaws.com/gaf8cpp9p5kqfhvoilpz72pjxc6u
04-022-0121,https://elections2020by.s3.eu-north-1.amazonaws.com/sco0xtwzl73iier9mrneufpzwpri
04-022-0121,https://elections2020by.s3.eu-north-1.amazonaws.com/esgen7prx2xb8advip14xtgpxbv4
04-022-0122,https://elections2020by.s3.eu-north-1.amazonaws.com/3620_ff5ea49b6b972bf1faa1
04-022-0123,https://elections2020by.s3.eu-north-1.amazonaws.com/3621_5677a9b996f7894f36dc
04-022-0124,https://elections2020by.s3.eu-north-1.amazonaws.com/3622_b9f9b6b08a03af40bc31
04-022-0125,https://elections2020by.s3.eu-north-1.amazonaws.com/3623_b384cde000163cd8ed58
04-022-0125,https://elections2020by.s3.eu-north-1.amazonaws.com/3623_fcf4968d345ef08feadc
04-022-0126,https://elections2020by.s3.eu-north-1.amazonaws.com/txgnzcni88h6kgp9zh8ebma4oiz0
04-022-0128,https://elections2020by.s3.eu-north-1.amazonaws.com/mj8ucsm4ny513y7up5d1n30o8n6e
04-022-0130,https://elections2020by.s3.eu-north-1.amazonaws.com/f354n80cd4dqnbhxex8c6k5uiow2
04-022-0132,https://elections2020by.s3.eu-north-1.amazonaws.com/e55cd16a-fa87-4d07-ab0e-5474c56069ef
04-022-0134,https://elections2020by.s3.eu-north-1.amazonaws.com/9s1gkqwwodbhe22jicrw7m8ov5pf
04-022-0135,https://elections2020by.s3.eu-north-1.amazonaws.com/ba9fb30a-ba5f-4c5d-ba16-be39e2fba1a2
04-022-0135,https://elections2020by.s3.eu-north-1.amazonaws.com/a06a2219-b5cc-4520-a26c-0444cbe75af8
04-022-0135,https://elections2020by.s3.eu-north-1.amazonaws.com/696hx2yi1s55ra66ojvnqzjby3d9
04-105-0010,https://elections2020by.s3.eu-north-1.amazonaws.com/w7wv1s6b9on2r9zr0k0kup9kgwhe
04-105-0011,https://elections2020by.s3.eu-north-1.amazonaws.com/w4nixcykbj00zsghwr6tlsdlz6g5
04-105-0011,https://elections2020by.s3.eu-north-1.amazonaws.com/vrze3aa1sntulb14x7x444ir7ylk
04-106-0002,https://elections2020by.s3.eu-north-1.amazonaws.com/2jn2uzh19s9nwj6xx2621ebzhkro
04-106-0011,https://elections2020by.s3.eu-north-1.amazonaws.com/qqchewtt900eptdec6m249mqdinx
04-106-0011,https://elections2020by.s3.eu-north-1.amazonaws.com/radovov1r2dodud8lshd4jjinmky
04-106-0012,https://elections2020by.s3.eu-north-1.amazonaws.com/9e53h5cyeaepqvw1d7sp8ishttxe
04-106-0015,https://elections2020by.s3.eu-north-1.amazonaws.com/67590cd8-9dd0-4207-a589-b0c131199ac9
04-106-0031,https://elections2020by.s3.eu-north-1.amazonaws.com/3678_4c47f148379ff2264df8
04-106-0031,https://elections2020by.s3.eu-north-1.amazonaws.com/3678_6e30cece832f6ec096e9
04-106-0031,https://elections2020by.s3.eu-north-1.amazonaws.com/qvr15khxe58qqzo99wcwajvmjxvx
04-106-0031,https://elections2020by.s3.eu-north-1.amazonaws.com/rz6qjr5zamhwjs04v7nao8gy1ls4
04-106-0032,https://elections2020by.s3.eu-north-1.amazonaws.com/3679_bedaca4984664b5fbb68
04-106-0032,https://elections2020by.s3.eu-north-1.amazonaws.com/0xid03s20akhbm7a133vk3es2c7y
04-106-0033,https://elections2020by.s3.eu-north-1.amazonaws.com/lef9eade8mc6dkv4pro881q9glf9
04-107-0001,https://elections2020by.s3.eu-north-1.amazonaws.com/4nzs6vb7o3qr6t8pfjbppvqgaa28
04-108-0006,https://elections2020by.s3.eu-north-1.amazonaws.com/7d1ca21b-8dfb-43e9-a9aa-8a114ecfb275
04-108-0006,https://elections2020by.s3.eu-north-1.amazonaws.com/3753_d752750ca4c6a5aa8db4
04-108-0013,https://elections2020by.s3.eu-north-1.amazonaws.com/3760_2435b066ccecb5e0ed7c
04-108-0013,https://elections2020by.s3.eu-north-1.amazonaws.com/3760_a2be9d7e4db627fd9c42
04-108-0015,https://elections2020by.s3.eu-north-1.amazonaws.com/ulmzoro2wpcxdow4fxjnnwxc9euk
04-108-0018,https://elections2020by.s3.eu-north-1.amazonaws.com/f04b7c11-05ff-4ecd-876d-3bb055e0ed00
04-110-0001,https://elections2020by.s3.eu-north-1.amazonaws.com/xd42i2arfzlmauxjnozytjen9hyv
04-110-0003,https://elections2020by.s3.eu-north-1.amazonaws.com/hbtb168dyny3cbohmp13jupmblme
04-110-0013,https://elections2020by.s3.eu-north-1.amazonaws.com/47vkeknvq0pooigirq2tzmaul7dv
04-110-0024,https://elections2020by.s3.eu-north-1.amazonaws.com/bjfwm00yx8sp37ja7avasp1m62ui
04-111-0012,https://elections2020by.s3.eu-north-1.amazonaws.com/wci2giy6gni101w7tqq8jsapwpfn
